30.2952785, -97.7403051667
30.2952796667, -97.7403001667
30.2952838333, -97.7402968333
30.2952878333, -97.7402903333
30.2952823333, -97.7402795
30.2952865, -97.7402783333
30.2952895, -97.740273
30.2952941667, -97.7402708333
30.2952985, -97.740268
30.2953071667, -97.7402593333
30.2953108333, -97.7402481667
30.2953188333, -97.7402425
30.295328, -97.7402368333
30.2953351667, -97.7402348333
30.295341, -97.7402345
30.2953473333, -97.740234
30.2953523333, -97.7402328333
30.2953555, -97.7402348333
30.2953601667, -97.7402386667
30.2953665, -97.7402386667
30.2953723333, -97.7402375
30.2953795, -97.7402361667
30.2953866667, -97.7402346667
30.2953428333, -97.7402483333
30.2953486667, -97.740245
30.295355, -97.7402436667
30.295362, -97.7402421667
30.295368, -97.7402426667
30.2953715, -97.7402423333
30.2953741667, -97.7402416667
30.295377, -97.740242
30.29538, -97.7402436667
30.2953831667, -97.7402436667
30.2953875, -97.7402443333
30.2953911667, -97.7402425
30.2953936667, -97.7402403333
30.2953956667, -97.7402388333
30.2953961667, -97.740239
30.2954241667, -97.7402568333
30.2954258333, -97.740261
30.2954396667, -97.7402716667
30.2954413333, -97.7402741667
30.2954393333, -97.7402711667
30.2954336667, -97.7402706667
30.2954296667, -97.7402716667
30.2954278333, -97.7402666667
30.2954216667, -97.7402648333
30.295417, -97.7402606667
30.2954121667, -97.7402595
30.2953918333, -97.7402936667
30.2953858333, -97.7402953333
30.295381, -97.740294
30.2953715, -97.7402995
30.295365, -97.7403023333
30.295363, -97.7403016667
30.2953611667, -97.7402968333
30.2953566667, -97.7402936667
30.2953531667, -97.740293
30.2953316667, -97.7403103333
30.2953221667, -97.7403153333
30.295316, -97.7403171667
30.2953125, -97.740318
30.295308, -97.740319
30.295303, -97.7403091667
30.2953055, -97.740308
30.2953005, -97.7402981667
30.2952913333, -97.7403
30.2952873333, -97.7403036667
30.2952815, -97.7403101667
30.2952748333, -97.7403178333
30.2952641667, -97.740315
30.2952601667, -97.7403151667
30.2952588333, -97.7403145
30.2952598333, -97.7403156667
30.2952608333, -97.740316
30.295261, -97.7403151667
30.2952603333, -97.7403158333
30.2952593333, -97.7403165
30.2952556667, -97.7403193333
30.2952543333, -97.7403308333
30.2952503333, -97.7403378333
30.2952438333, -97.7403406667
30.2952348333, -97.7403376667
30.2952345, -97.740356
30.2952318333, -97.740365
30.2952285, -97.7403731667
30.2952271667, -97.7403681667
30.2952273333, -97.740361
30.2952406667, -97.7403548333
30.2952488333, -97.7403508333
30.2952538333, -97.7403483333
30.2952576667, -97.740344
30.2952623333, -97.740342
30.2952706667, -97.7403431667
30.2952791667, -97.7403451667
30.2952823333, -97.7403473333
30.295286, -97.7403471667
30.295287, -97.7403508333
30.2952841667, -97.7403558333
30.2952738333, -97.7403716667
30.295256, -97.7403966667
30.2952468333, -97.7404106667
30.2952455, -97.7404153333
30.295243, -97.740416
30.295242, -97.7404075
30.2952416667, -97.7404038333
30.2952415, -97.7404033333
30.2952418333, -97.7404016667
30.2952448333, -97.7404043333
30.2952435, -97.7404038333
30.2952416667, -97.7404013333
30.2952401667, -97.7404008333
30.295234, -97.740404
30.2952308333, -97.7404031667
30.2952428333, -97.7403911667
30.2952585, -97.7403643333
30.2952675, -97.7403513333
30.2952728333, -97.7403488333
30.2953305, -97.7402993333
30.29535, -97.7403156667
30.2953366667, -97.7403535
30.295305, -97.7403398333
30.2953021667, -97.7403216667
30.2953038333, -97.7403321667
30.2952998333, -97.740335
30.2954271667, -97.7402691667
30.295403, -97.7402658333
30.2953968333, -97.7402693333
30.2953773333, -97.7402756667
30.2953656667, -97.7402856667
30.295345, -97.7402948333
30.2953291667, -97.7403013333
30.2953181667, -97.7403018333
30.2953053333, -97.7403091667
30.295297, -97.7403198333
30.295283, -97.7403353333
30.29521, -97.7404061667
30.2952131667, -97.740408
30.2952178333, -97.7404085
30.2952176667, -97.7404136667
30.2952141667, -97.7404215
30.2952135, -97.7404265
30.2952126667, -97.7404276667
30.2952123333, -97.740432
30.2952081667, -97.7404336667
30.2952058333, -97.7404386667
30.295207, -97.7404506667
30.2952111667, -97.7404635
30.295214, -97.74047
30.2952161667, -97.7404728333
30.2952163333, -97.7404725
30.2952186667, -97.7404683333
30.2952165, -97.7404746667
30.295213, -97.7404815
30.2952175, -97.7404936667
30.295243, -97.7404906667
30.2952588333, -97.7404831667
30.2952696667, -97.740481
30.2952643333, -97.740479
30.2952653333, -97.740484
30.2952768333, -97.740481
30.295281, -97.7404795
30.2952871667, -97.740476
30.2952871667, -97.740477
30.2952885, -97.7404778333
30.2952956667, -97.7404745
30.295297, -97.7404768333
30.2952916667, -97.7404815
30.2952948333, -97.7404793333
30.2952966667, -97.7404773333
30.2952991667, -97.7404765
30.2952938333, -97.7404786667
30.2952911667, -97.7404558333
30.2952898333, -97.7404623333
30.2952881667, -97.7404573333
30.295295, -97.7404551667
30.295302, -97.740452
30.295314, -97.7404445
30.2953213333, -97.7404386667
30.295321, -97.7404366667
30.295323, -97.7404361667
30.2953268333, -97.7404316667
30.2953276667, -97.740431
30.295328, -97.7404308333
30.2953275, -97.7404325
30.2953286667, -97.7404323333
30.295334, -97.7404291667
30.2953378333, -97.7404301667
30.295344, -97.7404386667
30.2953448333, -97.7404465
30.2953478333, -97.7404396667
30.2953548333, -97.740435
30.295367, -97.7404301667
30.2953735, -97.740422
30.2953853333, -97.740406
30.2953961667, -97.7403916667
30.2954046667, -97.740379
30.2954088333, -97.7403691667
30.295409, -97.7403675
30.2954118333, -97.7403665
30.2953963333, -97.7403905
30.2953906667, -97.7403928333
30.2953945, -97.7403845
30.2953996667, -97.7403776667
30.2954071667, -97.7403715
30.2953901667, -97.7403921667
30.2953998333, -97.7403825
30.2954053333, -97.7403768333
30.295411, -97.7403696667
30.2954176667, -97.7403615
30.2954366667, -97.740335
30.2954541667, -97.7403156667
30.295466, -97.7403061667
30.2954746667, -97.7402966667
30.2954843333, -97.7402863333
30.2954906667, -97.740282
30.2955045, -97.7402851667
30.2955041667, -97.7402865
30.2955125, -97.7402893333
30.2955148333, -97.7403021667
30.2955208333, -97.7403093333
30.2955228333, -97.7403176667
30.2955076667, -97.7403306667
30.295501, -97.7403355
30.2954978333, -97.7403345
30.2955003333, -97.7403318333
30.2955046667, -97.7403273333
30.2955076667, -97.7403278333
30.2955105, -97.7403273333
30.295515, -97.740325
30.2955201667, -97.740321
30.2955245, -97.7403195
30.2955356667, -97.7403086667
30.2955461667, -97.740302
30.2955511667, -97.7402978333
30.2955551667, -97.7402886667
30.2955686667, -97.7402783333
30.2955786667, -97.740276
30.295595, -97.7402585
30.2955953333, -97.7402385
30.2955931667, -97.7402285
30.2955943333, -97.740222
30.2955981667, -97.7402076667
30.2955843333, -97.7401998333
30.2955706667, -97.7402008333
30.2955645, -97.7401943333
30.2955565, -97.7401956667
30.2955513333, -97.7401943333
30.295537, -97.7401811667
30.2955275, -97.7401796667
30.295521, -97.7401826667
30.2955136667, -97.740179
30.2955038333, -97.740182
30.2954995, -97.7401838333
30.2954453333, -97.7401218333
30.2954425, -97.7400731667
30.2954338333, -97.7400546667
30.2954358333, -97.7400455
30.2954336667, -97.7400401667
30.2954411667, -97.7400318333
30.2954438333, -97.7400333333
30.295444, -97.7400401667
30.2954468333, -97.7400416667
30.2954438333, -97.7400431667
30.2954415, -97.7400303333
30.2954615, -97.7400341667
30.2954743333, -97.7400356667
30.2954795, -97.740052
30.2954861667, -97.7400665
30.2954895, -97.7400735
30.2954868333, -97.7400811667
30.295493, -97.7400711667
30.2954935, -97.7400395
30.295488, -97.740039
30.2954833333, -97.7400291667
30.2954926667, -97.7400403333
30.2954973333, -97.7400403333
30.2954818333, -97.7399888333
30.2954788333, -97.7399673333
30.2954596667, -97.7399803333
30.2954501667, -97.739979
30.2954355, -97.739985
30.2954393333, -97.7399656667
30.2954441667, -97.7399643333
30.2954418333, -97.7399586667
30.2954361667, -97.7399608333
30.295428, -97.7399563333
30.295423, -97.7399421667
30.29542, -97.7399446667
30.295418, -97.7399393333
30.2954216667, -97.7399343333
30.2954333333, -97.739935
30.295439, -97.7399438333
30.2954556667, -97.7399303333
30.2954256667, -97.739921
30.2954218333, -97.7399053333
30.2954185, -97.7398965
30.2954205, -97.7398863333
30.2954185, -97.7398845
30.2954771667, -97.739819
30.2954746667, -97.739824
30.2954731667, -97.7398155
30.295465, -97.7398235
30.29546, -97.739828
30.2954553333, -97.7398313333
30.2954496667, -97.7398331667
30.2954436667, -97.7398318333
30.2954368333, -97.7398278333
30.2954323333, -97.7398275
30.2954198333, -97.7398911667
30.295416, -97.739882
30.2954136667, -97.739861
30.295408, -97.7398838333
30.2953951667, -97.7399106667
30.2953871667, -97.7399131667
30.2953818333, -97.7399151667
30.2953805, -97.7399166667
30.2953625, -97.7399298333
30.2953476667, -97.7399378333
30.2953371667, -97.7399475
30.2953293333, -97.7399631667
30.295319, -97.7399735
30.295318, -97.7399678333
30.295329, -97.7399588333
30.2953336667, -97.7399511667
30.295339, -97.7399446667
30.295344, -97.7399448333
30.2953451667, -97.7399475
30.2953526667, -97.7399423333
30.2953561667, -97.739943
30.2953601667, -97.7399408333
30.2953633333, -97.7399366667
30.295369, -97.7399345
30.2953863333, -97.7399086667
30.2953845, -97.7399095
30.2953798333, -97.7399118333
30.2953791667, -97.7399141667
30.2953678333, -97.7399388333
30.2953615, -97.7399528333
30.2953586667, -97.7399618333
30.2953555, -97.7399678333
30.2953603333, -97.7399671667
30.2953618333, -97.7399685
30.295363, -97.7399748333
30.2953598333, -97.7399813333
30.2953565, -97.739983
30.2953596667, -97.7399956667
30.2953628333, -97.7400215
30.2953593333, -97.740028
30.2953603333, -97.7400328333
30.2953531667, -97.7400321667
30.2953531667, -97.7400293333
30.29532, -97.7400623333
30.2953145, -97.7400596667
30.2953161667, -97.7400568333
30.2953166667, -97.7400568333
30.2953163333, -97.7400575
30.2953113333, -97.740061
30.295312, -97.7400603333
30.2953101667, -97.740065
30.2953076667, -97.7400693333
